,id_limpio,title,author,subjects,genre_1
322,49259,CRÓNICA DE LA CONQUISTA DE GRANADA (2 DE 2),"IRVING, WASHINGTON","{'Granada (Spain : Reino) -- History -- Spanish Conquest, 1476-1492'}",HISTORY
323,67524,"HISTORIA DE LA CONQUISTA DE MEXICO, VOLUME 2 (OF 3): POBLACION Y PROGRESOS DE LA AMERICA SEPTENTRIONAL, CONOCIDA POR EL NOMBRE DE NUEVA ESPAÑA","SOLÍS, ANTONIO DE","{'Mexico -- History -- Conquest, 1519-1540'}",HISTORY
324,50430,HISTORIA NATURAL Y MORAL DE LAS INDIAS (VOL. 2 OF 2),"ACOSTA, JOSÉ DE","{'Natural history -- America', 'Indians of South America -- Early works to 1800', 'Acosta, José de, 1540-1600 -- Travel -- America', 'Indians of Mexico -- Early works to 1800', 'America -- Early accounts to 1600', 'America -- Description and travel'}",HISTORY
325,42323,LA GUERRA INJUSTA; CARTAS DE UN ESPAÑOL,"PALACIO VALDÉS, ARMANDO","{'World War, 1914-1918 -- France'}",HISTORY
326,64947,VERDADERA HISTORIA DE LOS SUCESOS DE LA CONQUISTA DE LA NUEVA-ESPAÑA (3 DE 3),"DÍAZ DEL CASTILLO, BERNAL","{'Mexico -- History -- Conquest, 1519-1540'}",HISTORY
327,71533,ESPAÑA Y AMÉRICA : $B ESTUDIOS HISTÓRICOS Y LITERARIOS,"SÁNCHEZ MOGUEL, ANTONIO","{'Spanish literature', 'Latin America -- History', 'Columbus, Christopher, 1451-1506'}",HISTORY
328,53930,"PARISIANA: OBRAS COMPLETAS, VOL. V","DARÍO, RUBÉN",{'Nicaraguan literature'},LITERARY COLLECTIONS
329,47184,ANTOLOGÍA PORTORRIQUEÑA: PROSA Y VERSO,"FERNÁNDEZ JUNCOS, MANUEL","{'Authors, Puerto Rican', 'Spanish language -- Readers', 'Puerto Rican literature'}",LITERARY COLLECTIONS
330,39444,PÁGINAS ESCOGIDAS,"PALACIO VALDÉS, ARMANDO",{'Spanish fiction'},LITERARY COLLECTIONS
331,43861,GRANOS DE ORO: PENSAMIENTOS SELECCIONADOS EN LAS OBRAS DE JOSÉ MARTÍ,"MARTÍ, JOSÉ","{'Martí, José, 1853-1895 -- Selections'}",LITERARY COLLECTIONS
332,56770,"DE SOBREMESA; CRÓNICAS, TERCERA PARTE (DE 5)","BENAVENTE, JACINTO",{'Spanish fiction -- 20th century'},LITERARY COLLECTIONS
333,27034,ENTREVISTAS (1998-2001),"LEBERT, MARIE","{'Internet', 'World Wide Web'}",LITERARY COLLECTIONS
334,31541,FÍGARO (ARTÍCULOS SELECTOS),"LARRA, MARIANO JOSÉ DE",{'Spanish essays'},LITERARY COLLECTIONS
335,51029,LETRAS: OBRAS COMPLETAS VOL. VIII,"DARÍO, RUBÉN",{'Literature'},LITERARY COLLECTIONS
336,63101,NUEVAS CARTAS AMERICANAS,"VALERA, JUAN","{'South America -- Intellectual life', 'Spanish American literature -- History and criticism', 'Positivism'}",LITERARY COLLECTIONS
337,58484,"DE SOBREMESA; CRÓNICAS, CUARTA PARTE (DE 5)","BENAVENTE, JACINTO",{'Spanish fiction -- 20th century'},LITERARY COLLECTIONS
338,53837,ANTOLOGÍA DE PROSISTAS CASTELLANOS,,{'Spanish prose literature'},LITERARY COLLECTIONS
339,67481,LOS VALORES LITERARIOS,AZORÍN,{'Spanish literature -- History and criticism'},LITERARY COLLECTIONS
340,54112,TODO AL VUELO: OBRAS COMPLETAS VOL. XVIII,"DARÍO, RUBÉN",{'Nicaraguan literature'},LITERARY COLLECTIONS
341,55616,PROSA DISPERSA: OBRAS COMPLETAS VOL. XX,"DARÍO, RUBÉN",{'Nicaraguan literature'},LITERARY COLLECTIONS
342,53552,OBRAS ESCOGIDAS,"BÉCQUER, GUSTAVO ADOLFO",{'Spanish literature -- 19th century'},LITERARY COLLECTIONS
343,51604,OPINIONES: OBRAS COMPLETAS VOL. X,"DARÍO, RUBÉN",{'Nicaraguan literature'},LITERARY COLLECTIONS
344,50365,LOS RAROS: OBRAS COMPLETAS VOL. VI,"DARÍO, RUBÉN","{'Symbolism (Literary movement)', 'Literature, Modern -- 19th century -- History and criticism'}",LITERARY COLLECTIONS
345,61244,COSAS QUE FUERON: CUADROS DE COSTUMBRES,"ALARCÓN, PEDRO ANTONIO DE","{'Short stories, Spanish', 'Madrid (Spain) -- Social life and customs -- Fiction'}",LITERARY COLLECTIONS
346,71131,EL GÍBARO : $B CUADRO DE COSTUMBRES DE LA ISLA DE PUERTO RICO,"ALONSO, MANUEL A. (MANUEL ANTONIO)",{'Puerto Rico -- Social life and customs'},LITERARY COLLECTIONS
347,35882,A VUELA PLUMA: COLECCIÓN DE ARTÍCULOS LITERARIOS Y POLÍTICOS,"VALERA, JUAN","{'Spanish literature', 'Spain -- Politics and government', 'Spain', 'Political science', 'Literature'}",LITERARY COLLECTIONS
348,19543,MEMORIAS DE UN VIGILANTE,"ALVAREZ, JOSÉ S. (JOSÉ SIXTO)","{'Crime -- Argentina -- Buenos Aires', 'Criminals -- Argentina -- Buenos Aires'}",LITERARY COLLECTIONS
349,43401,A FLOR DE PIEL: FRASES,"SÁNCHEZ GALARRAGA, GUSTAVO","{'Philosophy', 'Maxims'}",LITERARY COLLECTIONS
350,68444,"OBRAS COMPLETAS DE FÍGARO, TOMO 2","LARRA, MARIANO JOSÉ DE",{'Spanish literature -- 19th century'},LITERARY COLLECTIONS
351,62984,CARTAS AMERICANAS. PRIMERA SERIE,"VALERA, JUAN","{'Spanish American literature -- History and criticism', 'Spanish literature -- History and criticism'}",LITERARY COLLECTIONS
352,67676,"OBRAS COMPLETAS DE FÍGARO, TOMO 1","LARRA, MARIANO JOSÉ DE",{'Spanish literature -- 19th century'},LITERARY COLLECTIONS
353,58375,LA CARAVANA PASA: OBRAS COMPLETAS VOL. I,"DARÍO, RUBÉN",{'Nicaraguan literature'},LITERARY COLLECTIONS
354,49437,PÁGINAS ESCOGIDAS,"MACHADO, ANTONIO",{'Spanish poetry'},LITERARY COLLECTIONS
355,54283,"DE SOBREMESA; CRÓNICAS, PRIMERA PARTE (DE 5)","BENAVENTE, JACINTO",{'Spanish fiction -- 20th century'},LITERARY COLLECTIONS
356,74087,"OBRAS SELECTAS DE LA CELEBRE MONJA DE MEJICO, SOR JUANA INES DE LA CRUZ : $B PRECEDIDAS DE SU BIOGRAFIA Y JUICIO CRÍTICO SOBRE TODAS SUS PRODUCCIONES","JUANA INÉS DE LA CRUZ, SISTER",{'Mexican literature -- 17th century'},LITERARY COLLECTIONS
357,24031,"EL TEATRO POR DENTRO: AUTORES, COMEDIANTES, ESCENAS DE LA VIDA DE BASTIDORES, ETC.","ZAMACOIS, EDUARDO","{'Dramatists', 'Theater -- History', 'Actresses'}",LITERARY COLLECTIONS
358,55038,"DE SOBREMESA; CRÓNICAS, SEGUNDA PARTE (DE 5)","BENAVENTE, JACINTO",{'Spanish fiction -- 20th century'},LITERARY COLLECTIONS
359,58545,"DE SOBREMESA; CRÓNICAS, QUINTA PARTE (DE 5)","BENAVENTE, JACINTO",{'Spanish fiction -- 20th century'},LITERARY COLLECTIONS
360,51627,CUENTOS Y CRÓNICAS: OBRAS COMPLETAS VOL. XIV,"DARÍO, RUBÉN",{'Nicaraguan literature'},LITERARY COLLECTIONS
361,34565,CRÓNICAS DE MARIANELA,"PALMA, ANGÉLICA","{'Fiction', 'Short stories'}",LITERARY COLLECTIONS
362,73255,"HISTORIA DE LA LENGUA Y LITERATURA CASTELLANA, TOMO 1 : $B DESDE LOS ORÍGENES HASTA CARLOS V","CEJADOR Y FRAUCA, JULIO","{'Basque language', 'Spanish American literature -- History and criticism', 'Spanish literature -- History and criticism', 'Spanish language -- History', 'Spanish American literature -- Bibliography'}",LITERARY CRITICISM
363,73257,"HISTORIA DE LA LENGUA Y LITERATURA CASTELLANA, TOMO 2 : $B ÉPOCA DE CARLOS V","CEJADOR Y FRAUCA, JULIO","{'Basque language', 'Spanish American literature -- History and criticism', 'Spanish literature -- History and criticism', 'Spanish language -- History', 'Spanish American literature -- Bibliography'}",LITERARY CRITICISM
364,58194,TIRSO DE MOLINA,"MOLINA, TIRSO DE","{'Spanish drama -- Classical period, 1500-1700'}",LITERARY CRITICISM
365,37095,"HISTORIA DE LA LITERATURA Y DEL ARTE DRAMÁTICO EN ESPAÑA, TOMO V","SCHACK, ADOLF FRIEDRICH VON",{'Spanish drama -- History and criticism'},LITERARY CRITICISM
366,37067,"HISTORIA DE LA LITERATURA Y DEL ARTE DRAMÁTICO EN ESPAÑA, TOMO IV","SCHACK, ADOLF FRIEDRICH VON",{'Spanish drama -- History and criticism'},LITERARY CRITICISM
367,33690,"HISTORIA DE LA LITERATURA Y DEL ARTE DRAMÁTICO EN ESPAÑA, TOMO I","SCHACK, ADOLF FRIEDRICH VON",{'Spanish drama -- History and criticism'},LITERARY CRITICISM
368,65988,AUSÍAS MARCH Y SU ÉPOCA,"RUBIÓ Y ORS, JOAQUÍN","{'March, Ausiàs, 1397?-1459 -- Criticism and interpretation'}",LITERARY CRITICISM
369,63525,"EL POEMA DE LA PAMPA: ""MARTÍN FIERRO"" Y EL CRIOLLISMO ESPAÑOL","SALAVERRÍA, JOSÉ MARÍA","{'Hernández, José, 1834-1886. Martín Fierro'}",LITERARY CRITICISM
370,27048,LAS TECNOLOGÍAS Y EL LIBRO PARA TODOS,"LEBERT, MARIE","{'Electronic books', 'Internet', 'World Wide Web'}",LITERARY CRITICISM
371,75472,VIDA DE DON QUIJOTE Y SANCHO,"UNAMUNO, MIGUEL DE","{'Cervantes Saavedra, Miguel de, 1547-1616. Don Quixote'}",LITERARY CRITICISM
372,71733,ORÍGENES DE LA NOVELA  - TOMO II,"MENÉNDEZ Y PELAYO, MARCELINO",{'Spanish fiction -- History and criticism'},LITERARY CRITICISM
373,42376,SEMBLANZAS LITERARIAS,"PALACIO VALDÉS, ARMANDO","{'Spanish literature', 'Authors, Spanish'}",LITERARY CRITICISM
374,25988,"HISTORIA DE LA LITERATURA Y DEL ARTE DRAMÁTICO EN ESPAÑA, TOMO II","SCHACK, ADOLF FRIEDRICH VON",{'Spanish drama -- History and criticism'},LITERARY CRITICISM
375,36253,"HISTORIA DE LA LITERATURA Y DEL ARTE DRAMÁTICO EN ESPAÑA, TOMO III","SCHACK, ADOLF FRIEDRICH VON",{'Spanish drama -- History and criticism'},LITERARY CRITICISM
376,70058,"ORÍGENES DE LA NOVELA,  TOMO I","MENÉNDEZ Y PELAYO, MARCELINO",{'Spanish fiction -- History and criticism'},LITERARY CRITICISM
377,38814,LA NOVELA DE UN NOVELISTA,"PALACIO VALDÉS, ARMANDO",{'Spanish fiction'},LITERARY CRITICISM
378,36805,SPANISH TALES FOR BEGINNERS,,{'Spanish language -- Readers'},OTHER
379,44120,"LA CAZA DE LA PERDIZ CON ESCOPETA, AL VUELO Y CON PERRO DE MUESTRA","SAURÍ, MANUEL",{'Partridge shooting -- Spain'},OTHER
380,36558,RATÓN PÉREZ: CUENTO INFANTIL,"COLOMA, LUIS","{'Tooth Fairy (Legendary character) -- Juvenile fiction', 'Mice -- Juvenile fiction'}",OTHER
381,10255,LA PALOMA,,{'Songs -- Instrumental settings'},OTHER
382,22065,AN ELEMENTARY SPANISH READER,"HARRISON, EARL STANLEY",{'Spanish language -- Readers'},OTHER
383,15633,ETIMOLOGÍA DE LOS NOMBRES DE RAZAS DE FILIPINAS,"PARDO DE TAVERA, T. H. (TRINIDAD HERMENEGILDO)",{'Ethnology -- Philippines'},OTHER
384,52502,LA IGUALDAD SOCIAL Y POLÍTICA Y SUS RELACIONES CON LA LIBERTAD,"ARENAL DE GARCÍA CARRASCO, CONCEPCIÓN",{'Equality'},OTHER
385,31633,EL PROYECTO GUTENBERG (1971-2009),"LEBERT, MARIE",{'Project Gutenberg'},OTHER
386,41842,"EL ACEITE DE OLIVAS : $B SU EXTRACCIÓN, CLARIFICACIÓN, DEPURACIÓN, CONSERVACIÓN Y ENVASES PARA SU EXPORTACIÓN, DECOLORACIÓN Y MEDIOS PROPUESTOS PARA QUITARLE LA RANCIDEZ","BIZZARRI, ALESSANDRO",{'Olive oil'},OTHER
387,40595,"COCINA CÓMICA: RECETAS DE GUISOS Y POSTRES, POESÍAS CULINARIAS, Y OTROS EXCESOS","PÉREZ ZÚÑIGA, JUAN",{'Cooking -- Humor'},OTHER
388,61465,APUNTES PARA UNA GRAMÁTICA VALENCIANA POPULAR,"NEBOT PÉREZ, JOSÉ","{'Catalan language -- Grammar', 'Catalan language -- Dialects -- Spain -- Valencia (Region)'}",OTHER
389,63424,CUENTOS POPULARES EN CHILE,"LAVAL, RAMÓN A. (RAMÓN ARMINIO)","{'Folklore -- Chile', 'Tales -- Chile'}",OTHER
390,45770,COCINA MODERNA,ANONYMOUS,{'Cooking'},OTHER
391,63030,"TAUROMAQUIA COMPLETA, Ó SEA, EL ARTE DE TOREAR EN PLAZA","MONTES, FRANCISCO",{'Bullfights -- Spain'},OTHER
392,43950,CINCUENTA Y CUATRO CANCIONES ESPAÑOLAS DEL SIGLO XVI: CANCIONERO DE UPPSALA,,"{'Folk songs, Spanish', 'Villancicos (Music)', 'Ballads, Spanish'}",OTHER
393,53462,"DISCURSOS SOBRE EL ARTE DEL DANÇADO: Y SUS EXELENCIAS Y PRIMER ORIGEN, REPROBANDO LAS ACCIONES DESHONESTAS","ESQUIVEL NAVARRO, JUAN DE, ACTIVE 17TH CENTURY",{'Dance -- Early works to 1800'},OTHER
394,66373,REGLAS Y CONSEJOS SOBRE INVESTIGACIÓN CIENTÍFICA: (LOS TÓNICOS DE LA VOLUNTAD),"RAMÓN Y CAJAL, SANTIAGO","{'Scientists', 'Research'}",OTHER
395,15421,CONTRIBUCION PARA EL ESTUDIO DE LOS ANTIGUOS ALFABETOS FILIPINOS,"PARDO DE TAVERA, T. H. (TRINIDAD HERMENEGILDO)",{'Philippine languages -- Alphabets'},OTHER
396,30716,EL INTERNET Y LOS IDIOMAS [ALREDEDOR DEL AÑO 2000],"LEBERT, MARIE",{'World Wide Web'},OTHER
397,26845,INCERTIDUMBRE,"LECOMTE DU NOÜY, HERMINE OUDINOT",{'French fiction -- Translations into Spanish'},OTHER
398,57550,EL FOLK-LORE FILIPINO (TOMO I),"REYES Y FLORENTINO, ISABELO DE LOS","{'Folklore -- Philippines', 'Philippines -- Social life and customs'}",OTHER
399,41337,CATÁLOGO MONUMENTAL DE ESPAÑA; PROVINCIA DE ÁLAVA: INVENTARIO GENERAL DE LOS MONUMENTOS HISTÓRICOS Y ARTÍSTICOS DE AL NACIÓN.,"CASTRO, CRISTÓBAL DE","{'Art, Spanish -- Spain -- Alava (Province) -- Catalogs', 'Monuments -- Spain -- Alava (Province) -- Catalogs'}",OTHER
400,33461,BOOKNOLOGÍA: EL LIBRO DIGITAL (1971-2010),"LEBERT, MARIE",{'Electronic books'},OTHER
401,68220,COMPENDIO DEL DERECHO PÚBLICO ROMANO,"MOMMSEN, THEODOR",{'Constitutional law -- Rome'},OTHER
402,49359,"EL CAMPESINO PUERTORRIQUEÑO: SUS CONDICIONES FÍSICAS, INTELECTUALES Y MORALES, CAUSAS QUE LA DETERMINAN Y MEDIOS PARA MEJORARLAS","VALLE ATILES, FRANCISCO DEL","{'Puerto Rico -- Economic conditions', 'Ethnology -- Puerto Rico', 'Peasants -- Puerto Rico'}",OTHER
403,26947,LA TRANSFORMACIÓN DE LAS RAZAS EN AMÉRICA,"ALVAREZ, AGUSTÍN","{'Latin America -- Civilization', 'America -- Civilization'}",OTHER
404,54064,LA CRUZ EN AMÉRICA (ARQUEOLOGÍA ARGENTINA),"QUIROGA, ADÁN","{'Indians -- Religion', 'Crosses -- America', 'Diaguita Indians', 'America -- Antiquities', 'Indian mythology', 'Indian art'}",OTHER
405,26284,EL MAR,"MICHELET, JULES","{'Ocean', 'Natural history'}",OTHER
406,46246,"HISTORIA GENERAL DEL DERECHO ESPAÑOL, TOMO I","HINOJOSA, EDUARDO DE",{'Law -- Spain -- History'},OTHER
407,30052,ESPLORACIÓN ARQUEOLÓGICA DE LA PROVINCIA DE CATAMARCA,"MORENO, FRANCISCO PASCASIO",{'Catamarca (Argentina : Province) -- Antiquities'},OTHER
408,24250,LECTURAS FÁCILES CON EJERCICIOS,"WILKINS, LAWRENCE A. (LAWRENCE AUGUSTUS)","{'Spanish language -- Readers', 'Spanish language -- Composition and exercises'}",OTHER
409,55440,"ESTUDIO DESCRIPTIVO DE LOS MONUMENTOS ÁRABES DE GRANADA, SEVILLA Y CÓRDOBA: Ó SEA LA ALHAMBRA, EL ALCÁZAR Y LA GRAN MEZQUITA DE OCCIDENTE","CONTRERAS, RAFAEL","{'Catedral (Córdoba, Spain)', 'Islamic art -- Spain', 'Alhambra (Granada, Spain)', 'Alcázar (Seville, Spain)', 'Islamic architecture -- Spain'}",OTHER
410,11663,EL ARROYO,"RECLUS, ELISÉE",{'Rivers'},OTHER
411,38836,CATALOGO DE LOS OBJETOS ETNOLOGICOS Y ARQUEOLOGICOS EXHIBIDOS POR LA EXPEDICIÓN HEMENWAY,"FEWKES, JESSE WALTER","{'Arizona -- Antiquities', 'New Mexico -- Antiquities', 'New Mexico -- Bibliography', 'Hopi Indians', 'Indians -- Bibliography', 'Mexico -- Bibliography', 'Hemenway collection'}",OTHER
412,57505,EL TRATADO DE LA PINTURA,"LEONARDO, DA VINCI","{'Leonardo, da Vinci, 1452-1519', 'Alberti, Leon Battista, 1404-1472', 'Painting -- Early works to 1800'}",OTHER
413,38124,SPANISH COMPOSITION,"BROOMHALL, EDITH J. (EDITH JANE)","{'Spanish language -- Grammar', 'Spanish language -- Composition and exercises'}",OTHER
414,6528,SAGRADAS ESCRITURAS VERSION ANTIGUA,"STENDAL, RUSSELL",{'Bible'},OTHER
415,33406,HEATH'S MODERN LANGUAGE SERIES: SPANISH SHORT STORIES,,"{'Spanish language -- Readers', 'Spanish language -- Textbooks for foreign speakers -- English'}",OTHER
416,68787,CABOS SUELTOS: LITERATURA Y LINGÜÍSTICA,"CEJADOR Y FRAUCA, JULIO","{'Spanish language', 'Chocano, José Santos, 1875-1934', 'Spanish literature -- History and criticism'}",OTHER
417,42023,"LA WEB, UNA ENCICLOPEDIA MULTILINGÜE","LEBERT, MARIE",{'World Wide Web'},OTHER
418,43276,"ALMACEN DE RECETAS ESCOGIDAS Y PROBADAS: Ó SEA TRATADO DE JARABES, AGUAS DESTILADAS, LICORES POR DESTILACIÓN, VINOS POR IMITACIÓN Y HELADOS",ANONYMOUS,"{'Liquors', 'Formulas, recipes, etc.', 'Syrups', 'Ice cream, ices, etc.'}",OTHER
419,11598,LA MONTAÑA,"RECLUS, ELISÉE",{'Mountains'},OTHER
420,49914,CANCIONERO DE LOPE DE STÚÑIGA: CÓDICE DEL SIGLO XV.,,{'Spanish poetry -- To 1500'},OTHER
421,34091,DEL LIBRO IMPRESO AL LIBRO DIGITAL,"LEBERT, MARIE",{'Electronic books'},OTHER
422,20029,"LAS FÁBULAS DE ESOPO, VOL. 02","TOWNSEND, GEORGE FYLER","{'Fables, Greek -- Translations into Spanish'}",OTHER
423,58425,"MITOS, SUPERSTICIONES Y SUPERVIVENCIAS POPULARES DE BOLIVIA","PAREDES, M. RIGOBERTO (MANUEL RIGOBERTO)","{'Indians of South America -- Bolivia -- Social life and customs', 'Indian mythology -- Bolivia', 'Folklore -- Bolivia'}",OTHER
424,37382,LOS CURSOS,"VEBER, PIERRE","{'One-act plays', 'Drama'}",OTHER
425,43400,MÚSICA Y MÚSICOS PORTORRIQUEÑOS,"CALLEJO FERRER, FERNANDO","{'Musicians -- Puerto Rico', 'Music -- Puerto Rico -- History and criticism'}",OTHER
426,20930,COSMOGRAFÍA,"GUILLEMIN, AMÉDÉE","{'Stars', 'Solar system'}",OTHER
427,19898,LA EDAD DE ORO: PUBLICACIÓN MENSUAL DE RECREO E INSTRUCCIÓN DEDICADA A LOS NIÑOS DE AMÉRICA.,"MARTÍ, JOSÉ","{""Children's literature, Cuban -- Periodicals""}",OTHER
428,60117,LOS DESASTRES DE LA GUERRA:: COLECCIÓN DE OCHENTA LÁMINAS INVENTADAS Y GRABADAS AL AGUA FUERTE,"GOYA, FRANCISCO","{'Spain -- History -- Napoleonic Conquest, 1808-1813 -- Pictorial works'}",OTHER
429,61594,TRATADO DE ORTOGRAFÍA VALENCIANA CLÁSICA,"NEBOT PÉREZ, JOSÉ","{'Catalan language -- Orthography and spelling', 'Catalan language -- Dialects -- Spain -- Valencia (Region)'}",OTHER
430,69948,DICCIONARIO ESPAÑOL-BISAYA : $B SEGUNDA EDICIÓN,"FÉLIX DE LA ENCARNACIÓN, JUAN","{'Spanish language -- Dictionaries -- Bisayan languages', 'Bisayan languages -- Dictionaries -- Spanish'}",OTHER
431,61917,EDUCACIÓN COMÚN EN EL ESTADO DE BUENOS-AIRES,"SARMIENTO, DOMINGO FAUSTINO",{'Agricultural education -- Argentina'},OTHER
432,39446,EL DERECHO INTERNACIONAL AMERICANO; ESTUDIO DOCTRINAL Y CRÍTICO,"STOERK, FELIX","{'Spanish-American War, 1898', 'Monroe doctrine'}",OTHER
433,65034,VELÁZQUEZ EN EL MUSEO DEL PRADO,"BERUETE Y MORET, A. DE (AURELIANO)","{'Velázquez, Diego, 1599-1660'}",OTHER
434,29803,UNA HISTORIA DEL EBOOK,"LEBERT, MARIE",{'Electronic books'},OTHER
435,21144,"LAS FÁBULAS DE ESOPO, VOL. 03","TOWNSEND, GEORGE FYLER","{'Fables, Greek -- Translations into Spanish'}",OTHER
436,47052,UN LIBRO PARA LAS DAMAS: ESTUDIOS ACERCA DE LA EDUCACIÓN DE LA MUJER,"SINUÉS DE MARCO, MARÍA DEL PILAR","{'Family life education', 'Women -- Education'}",OTHER
437,36986,EL EBOOK TIENE 40 AÑOS (1971-2011),"LEBERT, MARIE",{'Electronic books'},OTHER
438,20159,CATÁLOGO INSTRUCTIVO DE LAS COLECCIONES MINERALÓGICAS,"HERMITTE, ENRIQUE MARTÍN",{'Minerals -- Catalogs and collections'},OTHER
439,52837,LIBRO INTITULADO EL CORTESANO. LIBRO DE MOTES DE DAMAS Y CABALLEROS,"MILÁN, LUIS","{'Courtesy -- Early works to 1800', 'Courts and courtiers -- Early works to 1800'}",OTHER
440,21143,"LAS FÁBULAS DE ESOPO, VOL. 01","TOWNSEND, GEORGE FYLER","{'Fables, Greek -- Translations into Spanish'}",OTHER
441,10261,LA BELLA CUBANO: HABENERA,,"{'Habaneras', 'Violin and piano music'}",OTHER
442,31066,EL LEGADO DEL IGNORANTISMO: CONFERENCIA DADA EL 23 DE ABRIL DE 1920 ANTE LA ASAMBLEA DE MAESTROS EN BAGUIO,"PARDO DE TAVERA, T. H. (TRINIDAD HERMENEGILDO)","{'Church and education -- Philippines', 'Education -- Philippines'}",OTHER
443,33809,"TRATADO METÓDICO Y PRÁCTICO DE MATERIA MÉDICA Y DE TERAPÉUTICA, TOMO PRIMERO","ESPANET, ALEXIS",{'Homeopathy -- Materia medica and therapeutics'},OTHER
444,10262,QUE PARTES EL ALMA: RUMBA SON,,"{'Folk songs, Spanish -- Cuba'}",OTHER
445,60510,DEBERES DE BUENA SOCIEDAD,"FABRA, CAMILO",{'Etiquette -- Spain -- 19th century'},OTHER
446,29576,"TRATADO METÓDICO Y PRÁCTICO DE MATERIA MÉDICA Y DE TERAPÉUTICA, TOMO SEGUNDO","ESPANET, ALEXIS",{'Homeopathy -- Materia medica and therapeutics'},OTHER
447,42642,"COCINA DEL TIEMPO, Ó ARTE DE PREPARAR SABROSOS Y EXQUISITOS PLATOS PROPIOS DE CADA ESTACIÓN","RUIZ CONTRERAS, LUIS","{'Seasonal cooking', 'Cookbooks'}",OTHER
448,8870,"LA MEJOR COCINERA, RECETAS DE COCINA",CALLEJA (PSEUDONYM),{'Cooking'},OTHER
449,15757,CONSIDERACIONES SOBRE EL ORIGEN DEL NOMBRE DE LOS NÚMEROS EN TAGALOG,"PARDO DE TAVERA, T. H. (TRINIDAD HERMENEGILDO)",{'Tagalog language -- Numerals'},OTHER
450,62711,NATURALEZA DE LAS COSAS: VERSIÓN EN PROSA DEL POEMA «DE RERUM NATURA»,,"{'Didactic poetry, Latin -- Adaptations', 'Philosophy, Ancient'}",PHILOSOPHY
451,22899,ARIEL,"RODÓ, JOSÉ ENRIQUE","{'Social ethics', 'Democracy'}",PHILOSOPHY
452,30535,EL ORIGEN DEL PENSAMIENTO,"PALACIO VALDÉS, ARMANDO",{'Spanish fiction'},PHILOSOPHY
453,13608,"FILOSOFÍA FUNDAMENTAL, TOMO I","BALMES, JAIME LUCIANO",{'Philosophy'},PHILOSOPHY
454,60884,EL QUIJOTE APÓCRIFO,"FERNÁNDEZ DE AVELLANEDA, ALONSO","{'Quixote, Don (Fictitious character) -- Fiction'}",PHILOSOPHY
455,28929,EL CRITERIO,"BALMES, JAIME LUCIANO",{'Philosophy'},PHILOSOPHY
456,64188,LA SIMULACIÓN EN LA LUCHA POR LA VIDA,"INGENIEROS, JOSÉ","{'Personality disorders', 'Malingering', 'Psychology, Comparative'}",PHILOSOPHY
457,17974,"FILOSOFÍA FUNDAMENTAL, TOMO III","BALMES, JAIME LUCIANO",{'Philosophy'},PHILOSOPHY
458,65937,QUE NADA SE SABE,"SÁNCHEZ, FRANCISCO",{'Skepticism -- Early works to 1800'},PHILOSOPHY
459,12840,LOGICA,"PIQUER, ANDRES","{'Logic', 'Knowledge, Theory of'}",PHILOSOPHY
460,44173,FILOSOFÍA AMERICANA: ENSAYOS,"MOLINA, ENRIQUE","{'Philosophy, American', 'National characteristics, American'}",PHILOSOPHY
461,16132,"FILOSOFÍA FUNDAMENTAL, TOMO II","BALMES, JAIME LUCIANO",{'Philosophy'},PHILOSOPHY
462,73064,MORAL SOCIAL : $B APRECIACIÓN DE HOSTOS,"HOSTOS, EUGENIO MARÍA DE","{'Ethics', 'Social ethics'}",PHILOSOPHY
463,53718,"REVISTA DE FILOSOFÍA, AÑO V - Nº 3 - MAY/1919: CULTURA—CIENCIAS—EDUCACIÓN",VARIOUS,"{'Spanish literature -- Periodicals', 'Humanities -- Periodicals'}",PHILOSOPHY
464,28430,"FILOSOFÍA FUNDAMENTAL, TOMO IV","BALMES, JAIME LUCIANO",{'Philosophy'},PHILOSOPHY
465,64974,EL HOMBRE MEDIOCRE: ENSAYO DE PSICOLOGIA Y MORAL,"INGENIEROS, JOSÉ","{'Character', 'Human beings'}",PHILOSOPHY
466,30175,LOS PRINCIPIOS MATEMÁTICO-HISTÓRICOS Y LA EVOLUCIÓN DE LA LIBERTAD,"FERNÁNDEZ BOLÍVAR, VÍCTOR JOSÉ",{'History -- Philosophy'},PHILOSOPHY
467,56301,HACIA UNA MORAL SIN DOGMAS: LECCIONES SOBRE EMERSON Y EL ETICISMO,"INGENIEROS, JOSÉ","{'Ethics', 'Emerson, Ralph Waldo, 1803-1882 -- Ethics', 'Sarmiento, Domingo Faustino, 1811-1888'}",PHILOSOPHY
468,57448,MEDITACIONES DEL QUIJOTE,"ORTEGA Y GASSET, JOSÉ","{'Fiction', 'Cervantes Saavedra, Miguel de, 1547-1616. Don Quixote', 'Aesthetics'}",PHILOSOPHY
469,59852,DEL SENTIMIENTO TRÁGICO DE LA VIDA,"UNAMUNO, MIGUEL DE","{'Faith and reason -- Christianity', 'Immortality -- Christianity', 'Tragic, The -- Religious aspects -- Christianity'}",PHILOSOPHY
470,59797,EL PROTESTANTISMO COMPARADO CON EL CATOLICISMO EN SUS RELACIONES CON LA CIVILIZACIÓN EUROPEA (VOLS 1-2),"BALMES, JAIME LUCIANO","{'Catholic Church -- Apologetic works', 'Christian civilization', 'Catholic Church -- Doctrines -- Catholic authors', 'Protestantism', 'Europe -- Civilization'}",PHILOSOPHY
